threshold,tpr,fpr,precision,recall,f1
0.9973865151405334,0.9461883408071748,0.08453662378577054,0.39587242026266417,0.9461883408071748,0.5582010582010583
0.99718576669693,0.9461883408071748,0.08479915988448411,0.3951310861423221,0.9461883408071748,0.5574636723910171
0.9970976114273072,0.9506726457399103,0.08479915988448411,0.39626168224299063,0.9506726457399103,0.5593667546174143
0.9970583915710448,0.9506726457399103,0.0850616959831977,0.39552238805970147,0.9506726457399103,0.5586297760210803
0.9970376491546632,0.9551569506726457,0.0850616959831977,0.39664804469273746,0.9551569506726457,0.5605263157894738
0.9970318078994752,0.9551569506726457,0.08532423208191127,0.395910780669145,0.9551569506726457,0.5597897503285151
0.9970284104347228,0.9551569506726457,0.08558676818062484,0.39517625231910947,0.9551569506726457,0.5590551181102362
0.9969242215156556,0.9551569506726457,0.08584930427933841,0.39444444444444443,0.9551569506726457,0.5583224115334207
0.9968456625938416,0.9551569506726457,0.08611184037805199,0.39371534195933455,0.9551569506726457,0.5575916230366492
0.996756374835968,0.9551569506726457,0.08637437647676556,0.3929889298892989,0.9551569506726457,0.5568627450980392
0.9965546131134032,0.9551569506726457,0.08663691257547913,0.39226519337016574,0.9551569506726457,0.556135770234987
0.99647718667984,0.9551569506726457,0.0868994486741927,0.3915441176470588,0.9551569506726457,0.5554106910039114
0.9964380264282228,0.9551569506726457,0.08716198477290628,0.3908256880733945,0.9551569506726457,0.5546875
0.9961816072463988,0.9551569506726457,0.08742452087161985,0.3901098901098901,0.9551569506726457,0.553966189856957
